yaw_angle_raw,yaw_torque_raw,yaw_vel_motor,yaw_angle_imu,yaw_vel_imu,target_torque,target_velocity
3.08068,-0.00879097,0.0109901,-2.79305,-0.00471239,0,0
3.08088,-0.00293064,-0.0329666,-2.79305,0.0015708,0,0
3.08088,-0.00879097,-0.0329666,-2.79305,-0.00366519,0,0
3.08078,-0.0146523,-0.0549469,-2.79305,-0.00890118,0,0
3.08078,-0.00879097,-0.0109901,-2.79305,-0.00994838,0,0
3.08088,-0.0146523,-0.0329666,-2.79305,-0.00890118,0,0
3.08088,-0.0205126,0.0109901,-2.79323,-0.0109956,0,0
3.08088,-0.0205126,-0.0109901,-2.79323,-0.0174533,0,0
3.08068,-0.0146523,0.0109901,-2.79323,-0.0153589,0,0
3.08068,-0.00879097,0.0109901,-2.79323,-0.0109956,0,0
3.08068,-0.00879097,0.0109901,-2.79323,-0.00785398,0,0
3.08068,-0.00293064,-0.0109901,-2.79323,-0.00994838,0,0
3.08078,-0.00293064,0.0109901,-2.7934,-0.0195477,0,0
3.08078,0.00293064,-0.0109901,-2.7934,-0.0174533,0,0
3.08088,-0.00293064,-0.0329666,-2.7934,-0.0164061,0,0
3.08088,-0.00293064,-0.0329666,-2.7934,-0.0174533,0,0
3.08088,-0.00293064,-0.0329666,-2.7934,-0.0164061,0,0
3.08088,-0.00293064,0.0109901,-2.7934,-0.0132645,0,0
3.08088,-0.00293064,-0.0109901,-2.79358,-0.00785398,0,0
3.08078,-0.00293064,0.0109901,-2.79358,-0.0122173,0,0
3.08078,-0.00293064,-0.0109901,-2.79358,-0.0122173,0,0
3.08088,0.00293064,0.0109901,-2.79358,-0.00785398,0,0
3.08088,0.00293064,-0.0109901,-2.79358,-0.0143117,0,0
3.08097,-0.00293064,-0.0109901,-2.79358,-0.0164061,0,0
3.08088,-0.00293064,-0.0109901,-2.79358,-0.0164061,0,0
3.08068,0.00293064,0.0109901,-2.79375,-0.0174533,0,0
3.08078,-0.00293064,-0.0109901,-2.79375,-0.0185005,0,0
3.08088,-0.00293064,-0.0329666,-2.79375,-0.0132645,0,0
3.08078,-0.00293064,0.0109901,-2.79375,-0.0109956,0,0
3.08088,-0.0146523,-0.0109901,-2.79375,-0.00890118,0,0
3.08088,-0.0146523,-0.0329666,-2.79375,-0.002618,0,0
3.08088,-0.00879097,0.0109901,-2.79375,-0.00575959,0,0
3.08068,-0.00879097,-0.0109901,-2.79375,-0.00680679,0,0
3.08088,-0.0146523,-0.0109901,-2.79375,-0.00785398,0,0
3.08097,-0.00879097,-0.0109901,-2.79392,-0.0164061,0,0
3.08088,-0.00879097,0.0329666,-2.79392,-0.0132645,0,0
3.08088,-0.00293064,-0.0329666,-2.79392,-0.00471239,0,0
3.08088,-0.00879097,0.0109901,-2.79392,-0.00471239,0,0
3.08088,-0.00879097,-0.0329666,-2.79392,-0.0122173,0,0
3.08068,-0.00293064,-0.0109901,-2.79392,-0.00994838,0,0
3.08088,0.00293064,-0.0109901,-2.79392,0.00907572,0,0
3.08088,0.00293064,-0.0109901,-2.79392,0.0101229,0,0
3.08068,0.00293064,-0.0109901,-2.79392,0.0015708,0,0
3.08088,-0.00293064,-0.0109901,-2.79392,-0.0015708,0,0
3.08088,-0.00879097,-0.0109901,-2.79392,-0.0015708,0,0
3.08088,-0.00879097,-0.0109901,-2.79392,-0.00366519,0,0
3.08088,-0.00879097,-0.0109901,-2.79392,0.0015708,0,0
3.08088,-0.00293064,-0.0329666,-2.79392,0.002618,0,0
3.08078,-0.00879097,-0.0109901,-2.79392,0.00471239,0,0
3.08078,-0.0146523,0.0109901,-2.79392,-0.0015708,0,0
3.08088,-0.00879097,-0.0109901,-2.79392,0.00575959,0,0
3.08088,-0.00293064,-0.0109901,-2.79392,0.0143117,0,0
3.08078,-0.00293064,-0.0109901,-2.79375,0.0101229,0,0
3.08088,0.00293064,-0.0329666,-2.79375,0.00366519,0,0
3.08088,0.00293064,0.0109901,-2.79375,0.00575959,0,0
3.08088,0.00293064,-0.0329666,-2.79375,0.0185005,0,0
3.08088,0.00293064,-0.0329666,-2.79375,0.00680679,0,0
3.08088,0.00293064,-0.0109901,-2.79375,-0.0015708,0,0
3.08088,-0.00293064,-0.0329666,-2.79375,-0.0015708,0,0
3.08088,-0.00879097,-0.0109901,-2.79375,-0.0015708,0,0
3.08068,-0.00879097,0.0109901,-2.79375,-0.00575959,0,0
3.08088,-0.0146523,0.0109901,-2.79375,-0.002618,0,0
3.08078,-0.0205126,0.0109901,-2.79375,0.0015708,0,0
