yaw_angle_raw,yaw_torque_raw,yaw_vel_motor,yaw_angle_imu,yaw_vel_imu,target_torque,target_velocity
3.11173,-0.00293064,0.0109901,-2.9634,0.00471239,0,0
3.11173,-0.00293064,-0.0109901,-2.9634,0.00680679,0,0
3.11183,-0.00293064,-0.0109901,-2.9634,0.0015708,0,0
3.11173,-0.00293064,-0.0109901,-2.9634,-0.000349066,0,0
3.11173,-0.00879097,-0.0109901,-2.9634,-0.00680679,0,0
3.11173,-0.00879097,-0.0109901,-2.9634,0.002618,0,0
3.11164,-0.00879097,-0.0329666,-2.9634,0.0143117,0,0
3.11173,-0.00879097,-0.0109901,-2.9634,-0.0015708,0,0
3.11173,-0.00879097,-0.0109901,-2.9634,-0.00366519,0,0
3.11173,-0.00293064,0.0109901,-2.9634,0.00471239,0,0
3.11173,-0.00293064,-0.0109901,-2.9634,0.0015708,0,0
3.11173,-0.00293064,-0.0109901,-2.9634,0.000523599,0,0
3.11164,-0.00293064,-0.0109901,-2.9634,-0.00366519,0,0
3.11173,-0.00879097,-0.0109901,-2.9634,-0.000349066,0,0
3.11173,-0.00879097,-0.0109901,-2.9634,0.002618,0,0
3.11173,-0.00879097,-0.0109901,-2.9634,-0.00471239,0,0
3.11164,-0.00293064,-0.0329666,-2.9634,-0.002618,0,0
3.11183,-0.00293064,0.0109901,-2.9634,0.000523599,0,0
3.11164,-0.00293064,-0.0109901,-2.9634,0.0015708,0,0
3.11183,-0.00293064,-0.0109901,-2.9634,0.00366519,0,0
3.11173,-0.00879097,-0.0329666,-2.9634,-0.0015708,0,0
3.11173,-0.00293064,0.0109901,-2.9634,-0.002618,0,0
3.11173,-0.00879097,-0.0549469,-2.9634,-0.00680679,0,0
3.11173,-0.00293064,-0.0109901,-2.9634,-0.002618,0,0
3.11154,-0.00879097,0.0329666,-2.9634,0.00575959,0,0
3.11183,-0.00293064,-0.0329666,-2.9634,-0.000349066,0,0
3.11173,-0.00879097,-0.0329666,-2.9634,0.00366519,0,0
3.11173,-0.00879097,-0.0109901,-2.9634,0.00471239,0,0
3.11173,-0.00879097,-0.0329666,-2.9634,0.0015708,0,0
3.11164,-0.00879097,0.0109901,-2.9634,0.00471239,0.5,0
3.11173,-0.00879097,-0.0109901,-2.9634,0.00575959,0.5,0
3.11173,0.0322342,0.0109901,-2.9634,-0.0015708,0.5,0
3.11135,0.102564,0.0109901,-2.9634,-0.00471239,0.5,0
3.11049,0.172894,0.12088,-2.9634,-0.00680679,0.5,0
3.10934,0.225641,0.274727,-2.9634,0.000523599,0.5,0
3.10732,0.278388,0.45055,-2.9634,0.00366519,0.5,0
3.1056,0.325274,0.626373,-2.9634,-0.002618,0.5,0
3.1033,0.366301,0.736263,-2.9634,0.000523599,0.5,0
3.10109,0.383883,0.912086,-2.9634,-0.00471239,0.5,0
3.0986,0.460073,1.02198,-2.9634,-0.00785398,0.5,0
3.09764,0.50696,0.956043,-2.9634,-0.00680679,0.5,0
